,profile_id,orgc_stock_mineral,orgc_stock_organic,top_cm,bot_cm,mineral_fraction,organic_fraction,DATEYR,LATDD,LONDD
1623,TJ0002,5.039999999999999,0.0,0,30,1.0,0.0,1974.0,38.75,69.0
1624,TJ0003,2.2518000000000002,0.0,0,30,1.0,0.0,1974.0,37.75,69.0
1625,TJ0004,4.032,0.0,0,30,1.0,0.0,1974.0,38.25,69.08333
1626,TN0002,4.53507,0.0,0,30,1.0,0.0,1986.0,35.91833,10.51944
1627,TN0004,0.7182,0.0,0,30,1.0,0.0,1986.0,35.08333,9.66667
1628,TN0006,6.89582,0.0,0,30,1.0,0.0,1986.0,36.75,9.66667
1629,TN0007,6.6675,0.0,0,30,1.0,0.0,1986.0,36.83389,9.9175
1630,TN0008,4.01466,0.0,0,30,1.0,0.0,1986.0,36.97556,9.06667
1631,TN0010,6.16061,0.0,0,30,1.0,0.0,1986.0,33.75167,8.20056
1632,TN0012,4.96249,0.0,0,30,1.0,0.0,1986.0,36.79528,10.96667
1633,TN0013,6.990209999999999,0.0,0,30,1.0,0.0,1986.0,36.75,9.16667
1634,TN0016,6.5416799999999995,0.0,0,30,1.0,0.0,1986.0,36.56667,8.7
1635,TR0005,0.3516,0.0,0,30,1.0,0.0,1970.0,37.76667,30.53333
1636,TR0006,8.72,0.0,0,30,1.0,0.0,1970.0,36.98333,31.16667
1637,TR0007,5.2206,0.0,0,30,1.0,0.0,1970.0,37.03333,34.46667
1638,TR0008,5.958,0.0,0,30,1.0,0.0,1970.0,37.08333,30.16667
1639,TR0009,6.9354,0.0,0,30,1.0,0.0,1970.0,36.5,31.83333
1640,TR0010,12.857999999999999,0.0,0,30,1.0,0.0,1970.0,37.5,30.66667
1641,TR0011,0.8784000000000001,0.0,0,30,1.0,0.0,1970.0,38.26667,31.15
1642,TR0012,1.611,0.0,0,30,1.0,0.0,1970.0,37.18333,31.75
1643,TR0013,6.053999999999999,0.0,0,30,1.0,0.0,1970.0,36.96667,30.8
1644,TR0014,4.2816,0.0,0,30,1.0,0.0,1970.0,36.91667,31.26667
1645,TR0015,1.4460000000000002,0.0,0,30,1.0,0.0,1970.0,36.53333,32.03333
1646,TR0016,7.672600000000001,0.0,0,30,1.0,0.0,1970.0,36.91667,31.08333
1647,TR0017,3.44144,0.0,0,30,1.0,0.0,1970.0,36.86667,34.86667
1648,TR0018,3.2042300000000004,0.0,0,30,1.0,0.0,1970.0,37.08333,30.25
1649,TR0019,7.904,0.0,0,30,1.0,0.0,1970.0,38.0,31.0
1650,TR0021,3.8508,0.0,0,30,1.0,0.0,1970.0,37.11667,30.18333
1651,TR0022,6.3983,0.0,0,30,1.0,0.0,1970.0,36.96667,30.83333
1652,TR0024,1.3375599999999999,0.0,0,30,1.0,0.0,1970.0,37.25,30.83333
1653,TR0025,4.18555,0.0,0,30,1.0,0.0,1970.0,36.66667,34.41667
1654,TR0026,12.498,0.0,0,30,1.0,0.0,1970.0,37.5,30.75
1655,TR0027,6.8328999999999995,0.0,0,30,1.0,0.0,1970.0,37.8,31.03333
1656,TR0028,2.89152,0.0,0,30,1.0,0.0,1970.0,37.08333,32.45
1657,TR0030,9.848000000000003,0.0,0,30,1.0,0.0,1970.0,37.46667,30.61667
1658,TR0031,11.9895,0.0,0,30,1.0,0.0,1970.0,37.51667,31.0
1659,TR0032,0.06,0.0,0,30,1.0,0.0,1970.0,36.78333,31.46667
1660,TR0033,4.2336,0.0,0,30,1.0,0.0,1970.0,36.66667,31.91667
1661,TR0034,7.335700000000001,0.0,0,30,1.0,0.0,1970.0,37.66667,31.08333
1662,TR0035,3.5783999999999994,0.0,0,30,1.0,0.0,1970.0,37.75,31.43333
1663,TR0059,2.0172,0.0,0,30,1.0,0.0,1985.0,36.73333,39.08333
1664,TR0060,2.93836,0.0,0,30,1.0,0.0,1985.0,37.0,39.16667
1665,TR0062,3.8182,0.0,0,30,1.0,0.0,1985.0,36.83333,39.0
1666,TR0063,5.712899999999999,0.0,0,30,1.0,0.0,1985.0,36.91667,39.08333
1667,TR0064,1.7269999999999999,0.0,0,30,1.0,0.0,1985.0,37.16667,39.16667
1668,TR0065,1.9586800000000002,0.0,0,30,1.0,0.0,1985.0,36.85,39.01667
1669,TR0066,2.9821799999999996,0.0,0,30,1.0,0.0,1985.0,36.66667,38.96667
1670,TW0001,5.0568,0.0,0,30,1.0,0.0,1985.0,24.01667,120.51667
1671,UA0001,8.073,0.0,0,30,1.0,0.0,1959.0,47.16972,32.25
1672,UA0002,8.844,0.0,0,30,1.0,0.0,1959.0,45.16972,34.33
1673,UA0003,2.6843999999999997,0.0,0,30,1.0,0.0,1959.0,50.27,28.0
1674,UA0004,8.1,0.0,0,30,1.0,0.0,1960.0,47.5,36.16972
1675,UA0005,14.256000000000002,0.0,0,30,1.0,0.0,1960.0,47.58,30.5
1676,UA0006,0.7444,0.0,0,30,1.0,0.0,1961.0,48.83,38.0
1677,UA0008,11.433,0.0,0,30,1.0,0.0,1961.0,49.5,38.25
1678,UA0009,8.424000000000001,0.0,0,30,1.0,0.0,1961.0,48.0,36.0
1679,UA0010,5.763,0.0,0,30,1.0,0.0,1961.0,48.27,26.46972
1680,UA0011,0.4544,0.0,0,30,1.0,0.0,1961.0,52.09972,33.75
1681,UA0012,6.069,0.0,0,30,1.0,0.0,1961.0,49.52,27.37972
1682,UA0015,7.44,0.0,0,30,1.0,0.0,1964.0,46.86972,34.16972
1683,UA0018,11.172,0.0,0,30,1.0,0.0,1964.0,46.41972,34.75
1684,UA0020,8.6805,0.0,0,30,1.0,0.0,1964.0,51.09972,32.16972
1685,UA0022,6.069,0.0,0,30,1.0,0.0,1965.0,49.33,32.09972
1686,UA0023,10.125,0.0,0,30,1.0,0.0,1965.0,49.83,30.75
1687,UA0024,8.927999999999999,0.0,0,30,1.0,0.0,1965.0,49.63,27.5
1688,UA0025,4.19,0.0,0,30,1.0,0.0,1965.0,48.79972,28.0
1689,UA0026,14.022,0.0,0,30,1.0,0.0,1965.0,50.0,36.0
1690,UA0027,3.04,0.0,0,30,1.0,0.0,1966.0,51.5,33.66972
1691,UA0028,8.479600000000001,0.0,0,30,1.0,0.0,1966.0,49.33,30.0
1692,UA0029,4.1232,0.0,0,30,1.0,0.0,1966.0,52.0,28.42
1693,UA0031,15.062700000000001,0.0,0,30,1.0,0.0,1967.0,49.36972,33.83
1694,UA0032,11.55,0.0,0,30,1.0,0.0,1968.0,47.58,30.1
1695,UA0033,8.475,0.0,0,30,1.0,0.0,1969.0,46.27972,29.5
1696,UA0034,10.4328,0.0,0,30,1.0,0.0,1969.0,48.0,25.03
1697,UA0035,7.92,0.0,0,30,1.0,0.0,1969.0,49.0,24.87
1698,UA0037,9.963000000000001,0.0,0,30,1.0,0.0,1970.0,50.63,34.16972
1699,UA0038,8.573599999999999,0.0,0,30,1.0,0.0,1970.0,44.91972,34.16972
1700,UA0039,3.7793999999999994,0.0,0,30,1.0,0.0,1970.0,51.09972,24.37972
1701,UA0041,6.018,0.0,0,30,1.0,0.0,1971.0,49.86972,32.09972
1702,UA0043,8.1,0.0,0,30,1.0,0.0,1973.0,47.5,38.09972
1703,UA0044,6.432,0.0,0,30,1.0,0.0,1973.0,51.47972,34.16972
1704,UA0045,8.036999999999999,0.0,0,30,1.0,0.0,1974.0,48.16972,38.5
1705,UA0046,10.875,0.0,0,30,1.0,0.0,1974.0,46.83,30.17
1706,UA0047,8.82,0.0,0,30,1.0,0.0,1974.0,49.7,29.1
1707,UA0048,7.505899999999999,0.0,0,30,1.0,0.0,1974.0,45.33,36.0
1708,UA0049,2.6262000000000008,0.0,0,30,1.0,0.0,1974.0,51.02972,29.87972
1709,UA0050,8.071,0.0,0,30,1.0,0.0,1975.0,46.33,30.57972
1710,UA0051,8.007,0.0,0,30,1.0,0.0,1975.0,44.83,35.0
1711,UA0052,5.688000000000001,0.0,0,30,1.0,0.0,1975.0,44.66972,33.66972
1712,UA0053,12.2426,0.0,0,30,1.0,0.0,1975.0,44.72,34.2
1713,UA0054,5.4082,0.0,0,30,1.0,0.0,1975.0,49.91972,24.0
1714,UA0055,3.8968,0.0,0,30,1.0,0.0,1975.0,50.5,24.82972
1715,UA0056,6.574000000000001,0.0,0,30,1.0,0.0,1975.0,50.13,25.32972
1716,UA0057,5.303,0.0,0,30,1.0,0.0,1975.0,49.2,24.07972
1717,UA0058,8.646,0.0,0,30,1.0,0.0,1975.0,49.25,33.91972
1718,UA0059,9.246,0.0,0,30,1.0,0.0,1976.0,49.38,24.1
1719,UA0060,7.2,0.0,0,30,1.0,0.0,1976.0,45.83,34.09972
1720,UA0061,2.1056,0.0,0,30,1.0,0.0,1976.0,51.25,25.79972
1721,UA0062,4.348800000000001,0.0,0,30,1.0,0.0,1977.0,49.2,23.32972
1722,UA0063,13.372399999999999,0.0,0,30,1.0,0.0,1977.0,48.16972,23.96972
1723,UA0064,13.788,0.0,0,30,1.0,0.0,1977.0,48.91972,22.91667
1724,UA0065,5.2188,0.0,0,30,1.0,0.0,1977.0,48.38,26.42
1725,UA0066,12.6,0.0,0,30,1.0,0.0,1978.0,49.16972,36.0
1726,UA0067,5.625,0.0,0,30,1.0,0.0,1978.0,50.83,25.17
1727,UA0068,3.856,0.0,0,30,1.0,0.0,1978.0,48.25,22.75
1728,UA0069,8.7,0.0,0,30,1.0,0.0,1979.0,45.16972,38.83
1729,UA0070,5.7768,0.0,0,30,1.0,0.0,1979.0,45.58,29.32972
1730,UA0071,8.142,0.0,0,30,1.0,0.0,1979.0,48.2,30.42
1731,UA0072,6.660000000000001,0.0,0,30,1.0,0.0,1979.0,49.75,23.17
1732,UA0074,5.1816,0.0,0,30,1.0,0.0,1979.0,47.09972,35.0
1733,UA0075,11.681999999999999,0.0,0,30,1.0,0.0,1980.0,49.58,35.33
1734,UA0076,11.583,0.0,0,30,1.0,0.0,1981.0,48.63,34.0
1735,UA0077,4.836,0.0,0,30,1.0,0.0,1981.0,50.5,26.1
1736,UA0079,9.246,0.0,0,30,1.0,0.0,1981.0,50.5,24.1
1737,UA0080,9.720000000000002,0.0,0,30,1.0,0.0,1986.0,48.5,35.91972
1738,UA0081,5.952000000000001,0.0,0,30,1.0,0.0,1989.0,51.83,34.25
1739,UG0001,4.779,0.0,0,30,1.0,0.0,1988.0,0.52889,32.64389
1740,UG0002,4.5828,0.0,0,30,1.0,0.0,1988.0,0.41,32.56167
1741,UG0003,12.842,0.0,0,30,1.0,0.0,1988.0,-1.25,29.96667
1742,UG0004,14.200199999999997,0.0,0,30,1.0,0.0,1988.0,-1.25,29.96667
1743,UG0005,8.73535,0.0,0,30,1.0,0.0,1988.0,0.46167,32.60722
1744,UG0006,9.407399999999999,0.0,0,30,1.0,0.0,1988.0,0.46667,32.61
1745,UG0007,5.151009999999999,0.0,0,30,1.0,0.0,1988.0,0.41333,32.53389
1746,UG0008,9.21302,0.0,0,30,1.0,0.0,1988.0,0.41667,32.53389
1747,UG0009,7.4682,0.0,0,30,1.0,0.0,1988.0,0.46944,32.61333
1748,UG0010,4.9583200000000005,0.0,0,30,1.0,0.0,1988.0,0.46722,32.61722
1749,UG0011,7.7448,0.0,0,30,1.0,0.0,1988.0,0.52667,32.64389
1750,UG0012,15.70488,0.0,0,30,1.0,0.0,1988.0,0.41444,32.53278
1751,US0062,3.49728,0.0,0,30,1.0,0.0,1957.0,44.55222,-89.52861
1752,US0101,11.496000000000002,0.0,0,30,1.0,0.0,1962.0,43.48667,-89.33167
1753,US0103,3.0416200000000004,0.0,0,30,1.0,0.0,1962.0,43.45583,-89.46083
1754,US0104,7.00404,0.0,0,30,1.0,0.0,1962.0,43.19694,-89.37639
1755,US0105,9.37237,0.0,0,30,1.0,0.0,1962.0,55.33333,-131.66667
1756,US0106,5.298315,0.0,0,30,1.0,0.0,1962.0,55.33333,-131.66667
1757,US0107,16.314819999999997,0.0,0,30,1.0,0.0,1962.0,55.53333,-131.9
1758,US0108,11.07658,0.0,0,30,1.0,0.0,1962.0,55.33333,-131.66667
1759,US0109,9.3355,0.0,0,30,1.0,0.0,1962.0,53.35,-131.66667
1760,US0110,10.843549999999999,0.0,0,30,1.0,0.0,1962.0,55.5,-132.7
1761,US0111,5.96826,0.0,0,30,1.0,0.0,1963.0,39.14444,-104.77861
1762,US0115,13.107360000000002,0.0,0,30,1.0,0.0,1965.0,20.66667,-156.40278
1763,US0116,14.875,0.0,0,30,1.0,0.0,1965.0,20.825,-156.31111
1764,US0119,18.5765,0.0,0,30,1.0,0.0,1967.0,57.075,-153.7
1765,US0121,17.18278,30.31152,0,30,0.26666666666666666,0.7333333333333333,1967.0,57.18333,-135.66667
1766,US0122,26.957320000000003,0.0,0,30,1.0,0.0,1967.0,59.98333,-154.85
1767,US0126,25.249000000000002,0.0,0,30,1.0,0.0,1969.0,62.0,-151.21667
1768,US0127,18.3487,0.0,0,30,1.0,0.0,1969.0,62.30833,-150.50833
1769,US0128,13.60238,4.04064,0,30,0.7333333333333333,0.26666666666666666,1969.0,58.7,-156.68333
1770,US0129,4.657139952652,0.0,0,30,1.0,0.0,1970.0,47.66667,-111.61667
1771,US0131,3.288685207133004,0.0,0,30,1.0,0.0,1970.0,47.28389,-110.02472
1772,US0132,1.6565999272640006,0.0,0,30,1.0,0.0,1970.0,47.66972,-111.07806
1773,US0133,4.196660048186199,0.0,0,30,1.0,0.0,1971.0,45.78333,-108.25
1774,US0134,3.8502400092855984,0.0,0,30,1.0,0.0,1971.0,47.4025,-111.63028
1775,US0137,7.05,0.0,0,30,1.0,0.0,1972.0,21.98528,-159.36389
1776,US0138,3.4764999999999997,0.0,0,30,1.0,0.0,1972.0,20.83222,-156.38556
1777,US0139,6.534859867613999,0.0,0,30,1.0,0.0,1974.0,47.36889,-105.55528
1778,US0140,10.290179999999998,0.0,0,30,1.0,0.0,1974.0,65.03333,-150.58333
1779,US0141,5.616668000000001,0.0,0,30,1.0,0.0,1974.0,66.81667,-66.81667
1780,US0142,3.629199816433003,0.0,0,30,1.0,0.0,1974.0,48.94028,-109.15111
1781,US0143,9.075,0.0,0,30,1.0,0.0,1975.0,39.65722,-108.14222
1782,US0174,3.02871,0.0,0,30,1.0,0.0,1977.0,45.98556,-102.23222
1783,US0176,3.7240601084545,0.0,0,30,1.0,0.0,1977.0,46.14139,-102.89
1784,US0178,5.127,0.0,0,30,1.0,0.0,1978.0,31.49222,-87.3225
1785,US0179,2.2022500000000003,0.0,0,30,1.0,0.0,1978.0,31.88583,-87.41583
1786,US0184,5.70248,0.0,0,30,1.0,0.0,1978.0,44.70778,-89.15194
1787,US0188,7.786320000000001,0.0,0,30,1.0,0.0,1978.0,31.03333,-97.35
1788,US0192,4.771200169782001,0.0,0,30,1.0,0.0,1979.0,46.85333,-100.62972
1789,US0196,4.62442,0.0,0,30,1.0,0.0,1979.0,32.50278,-98.30639
1790,US0197,10.49617,0.0,0,30,1.0,0.0,1979.0,61.58333,-151.43333
1791,US0199,5.776010040105,0.0,0,30,1.0,0.0,1980.0,47.77389,-110.08278
1792,US0200,3.3922999999999996,0.0,0,30,1.0,0.0,1980.0,41.81722,-116.44722
1793,US0202,4.588879957077598,0.0,0,30,1.0,0.0,1980.0,47.76889,-104.24611
1794,US0207,0.7745,0.0,0,30,1.0,0.0,1981.0,31.74167,-83.78194
1795,US0212,5.191310000000001,0.0,0,30,1.0,0.0,1981.0,43.56556,-72.95111
1796,US0216,9.205560000000002,10.3792,0,30,0.5666666666666667,0.43333333333333335,1981.0,61.83333,-145.33333
1797,US0218,5.4604800000000004,0.0,0,30,1.0,0.0,1981.0,32.20556,-90.51806
1798,US0220,3.1005000000000007,0.0,0,30,1.0,0.0,1981.0,34.28778,-89.84583
1799,US0221,5.428389999999999,0.0,0,30,1.0,0.0,1981.0,61.73333,-144.88333
1800,US0222,7.938719999999998,0.0,0,30,1.0,0.0,1982.0,34.14861,-79.90694
1801,US0225,5.91872,0.0,0,30,1.0,0.0,1982.0,64.86667,-147.83333
1802,US0231,6.835260014044,0.0,0,30,1.0,0.0,1982.0,48.7,-108.51278
1803,US0234,6.157680000000001,0.0,0,30,1.0,0.0,1982.0,43.99944,-111.21417
1804,US0237,13.2028,0.0,0,30,1.0,0.0,1982.0,44.89333,-71.39806
1805,US0243,8.53415,0.0,0,30,1.0,0.0,1983.0,43.89361,-99.91722
1806,US0244,4.07856,0.0,0,30,1.0,0.0,1983.0,37.46667,-105.9
1807,US0245,3.1407499999999997,0.0,0,30,1.0,0.0,1983.0,38.16667,-121.3
1808,US0246,5.6388,0.0,0,30,1.0,0.0,1983.0,44.63972,-92.45278
1809,US0249,2.3439,0.0,0,30,1.0,0.0,1983.0,31.68333,-83.98333
1810,US0250,11.3085,0.0,0,30,1.0,0.0,1983.0,43.88139,-96.72833
1811,US0252,10.35942,0.0,0,30,1.0,0.0,1984.0,39.5125,-121.17778
1812,US0253,7.6188,0.0,0,30,1.0,0.0,1984.0,37.425,-106.57083
1813,US0254,8.1862,0.0,0,30,1.0,0.0,1984.0,39.49722,-121.21389
1814,US0258,6.313409999999999,0.0,0,30,1.0,0.0,1984.0,44.525,-123.75833
1815,US0259,5.7484,0.0,0,30,1.0,0.0,1984.0,36.94333,-89.345
1816,US0260,10.8833,0.0,0,30,1.0,0.0,1984.0,41.38556,-84.07833
1817,US0262,2.0733800000000002,0.0,0,30,1.0,0.0,1984.0,39.1375,-121.4
1818,US0267,11.3897,0.0,0,30,1.0,0.0,1984.0,41.44944,-98.50083
1819,US0269,2.5190400000000004,0.0,0,30,1.0,0.0,1985.0,33.2825,-82.49722
1820,US0270,3.77524,0.0,0,30,1.0,0.0,1985.0,39.60639,-75.30889
1821,US0273,5.332470098764399,0.0,0,30,1.0,0.0,1985.0,46.35833,-111.29722
1822,US0276,2.78872,0.0,0,30,1.0,0.0,1985.0,35.75,-108.16667
1823,US0279,17.471,0.0,0,30,1.0,0.0,1985.0,64.75,-151.25
1824,US0280,8.668539999999998,0.0,0,30,1.0,0.0,1985.0,43.1275,-84.90944
1825,US0282,3.8215,0.0,0,30,1.0,0.0,1985.0,37.57806,-75.99278
1826,US0284,7.80442,0.0,0,30,1.0,0.0,1985.0,46.95389,-117.55417
1827,US0285,7.97875,0.0,0,30,1.0,0.0,1985.0,40.37361,-97.66389
1828,US0290,7.33332,0.0,0,30,1.0,0.0,1985.0,29.14667,-100.43389
1829,US0293,5.9594,0.0,0,30,1.0,0.0,1986.0,30.98611,-98.14222
1830,US0295,4.5982,0.0,0,30,1.0,0.0,1986.0,43.35833,-112.28333
1831,US0299,4.82412,0.0,0,30,1.0,0.0,1986.0,41.48444,-103.96694
1832,US0300,6.8973,0.0,0,30,1.0,0.0,1986.0,37.01778,-97.12083
1833,US0301,3.5025400000000007,0.0,0,30,1.0,0.0,1986.0,40.53667,-119.96278
1834,US0302,3.1209799999999994,0.0,0,30,1.0,0.0,1986.0,40.95306,-119.60111
1835,US0304,4.38861,0.0,0,30,1.0,0.0,1987.0,43.875,-121.41667
1836,US0305,5.87235,0.0,0,30,1.0,0.0,1987.0,42.45278,-100.935
1837,US0311,4.50087,0.0,0,30,1.0,0.0,1987.0,36.42167,-99.42
1838,US0321,12.98208,0.0,0,30,1.0,0.0,1987.0,30.29,-100.54056
1839,US0322,10.764,0.0,0,30,1.0,0.0,1987.0,39.27722,-106.33167
1840,US0324,7.075489999999999,0.0,0,30,1.0,0.0,1987.0,43.94028,-101.84806
1841,US0325,4.49914,0.0,0,30,1.0,0.0,1988.0,32.42528,-97.19917
1842,US0326,2.13174,0.0,0,30,1.0,0.0,1988.0,32.68361,-95.34722
1843,US0342,2.9700400000000005,0.0,0,30,1.0,0.0,1989.0,40.51222,-114.92972
1844,US0345,2.696370000000001,0.0,0,30,1.0,0.0,1989.0,37.4125,-101.03333
1845,US0348,4.592319999999999,0.0,0,30,1.0,0.0,1989.0,41.46639,-104.70833
1846,US0349,9.49044,0.0,0,30,1.0,0.0,1989.0,39.19278,-96.89111
1847,US0356,4.768680000000001,0.0,0,30,1.0,0.0,1990.0,42.17694,-88.54917
1848,US0359,3.9297400000000002,0.0,0,30,1.0,0.0,1990.0,30.91417,-93.51556
1849,US0364,3.41319,0.0,0,30,1.0,0.0,1991.0,35.03472,-103.81778
1850,US0365,9.045750000000002,0.0,0,30,1.0,0.0,1991.0,38.0025,-105.19778
1851,US0370,6.5716200789453,0.0,0,30,1.0,0.0,1994.0,47.87778,-103.9675
1852,US0371,5.769840088596201,0.0,0,30,1.0,0.0,1995.0,47.69194,-104.65111
1853,US0372,9.1322002112,0.0,0,30,1.0,0.0,1996.0,47.02444,-103.03472
1854,US0373,3.843200005694,0.0,0,30,1.0,0.0,1996.0,47.97389,-103.9575
1855,US0376,3.3782720705782014,0.0,0,30,1.0,0.0,1998.0,46.22583,-105.66861
1856,US0381,7.205759997983996,0.0,0,30,1.0,0.0,2005.0,47.21361,-109.74556
1857,US0382,6.514860181206001,0.0,0,30,1.0,0.0,2005.0,47.595,-111.85306
1858,US0383,10.526040194037998,0.0,0,30,1.0,0.0,2005.0,45.14944,-112.88111
1859,US0384,9.281049915494998,0.0,0,30,1.0,0.0,2005.0,48.35083,-109.96667
1860,US0387,4.923449884315498,0.0,0,30,1.0,0.0,2005.0,47.64806,-111.59083
1861,US0390,7.275299940523505,0.0,0,30,1.0,0.0,2005.0,48.14889,-106.59444
1862,US0392,4.282040007127501,0.0,0,30,1.0,0.0,2005.0,45.34444,-103.97778
1863,US0393,4.336700041654998,0.0,0,30,1.0,0.0,2005.0,48.43306,-110.92806
1864,US0395,3.0287099246648,0.0,0,30,1.0,0.0,2005.0,45.98556,-102.23278
1865,US0396,3.6336201095637017,0.0,0,30,1.0,0.0,2005.0,47.88694,-106.72528
1866,US0398,7.5815997404200015,0.0,0,30,1.0,0.0,2005.0,48.40639,-108.415
1867,US0399,5.345400040536,0.0,0,30,1.0,0.0,2005.0,48.45194,-107.23306
1868,UY0108,7.3368,0.0,0,30,1.0,0.0,1980.0,-38.58333,-68.5
1869,UY0110,4.91386,0.0,0,30,1.0,0.0,1982.0,-32.65,-53.26667
1870,UY0113,6.52232,0.0,0,30,1.0,0.0,1983.0,-38.0,-62.5
1871,UZ0001,2.68032,0.0,0,30,1.0,0.0,1964.0,39.83333,64.5
1872,UZ0002,0.9376200000000001,0.0,0,30,1.0,0.0,1964.0,39.83333,64.5
1873,UZ0003,6.368639999999999,0.0,0,30,1.0,0.0,1964.0,39.13333,66.85
1874,UZ0004,3.33846,0.0,0,30,1.0,0.0,1974.0,39.66667,66.95
1875,UZ0005,0.9414,0.0,0,30,1.0,0.0,1974.0,39.78333,64.43333
1876,UZ0006,3.79172,0.0,0,30,1.0,0.0,1974.0,41.46667,69.51667
1877,UZ0007,1.2953999999999999,0.0,0,30,1.0,0.0,1974.0,41.26667,69.21667
1878,UZ0008,3.35493,0.0,0,30,1.0,0.0,1974.0,40.86667,62.4
1879,VE0002,5.577000000000001,0.0,0,30,1.0,0.0,1968.0,8.77,-69.98
1880,VE0003,10.375,0.0,0,30,1.0,0.0,1969.0,9.1,-71.73
1881,VE0004,0.309,0.0,0,30,1.0,0.0,1969.0,11.25,-69.0
1882,VE0006,5.325,0.0,0,30,1.0,0.0,1970.0,9.81972,-71.0
1883,VE0008,4.578,0.0,0,30,1.0,0.0,1970.0,7.32972,-69.29
1884,VE0009,2.34,0.0,0,30,1.0,0.0,1970.0,10.21,-66.05
1885,VE0010,2.548,0.0,0,30,1.0,0.0,1970.0,7.55972,-69.13972
1886,VE0011,1.8760000000000001,0.0,0,30,1.0,0.0,1970.0,7.42972,-69.26972
1887,VE0012,11.385,0.0,0,30,1.0,0.0,1970.0,7.34972,-69.29
1888,VE0013,3.6,0.0,0,30,1.0,0.0,1971.0,10.31972,-66.19972
1889,VE0014,1.8,0.0,0,30,1.0,0.0,1971.0,10.25,-64.4
1890,VE0015,1.2449999999999999,0.0,0,30,1.0,0.0,1971.0,10.71,-71.08
1891,VE0016,4.4955,0.0,0,30,1.0,0.0,1971.0,9.26,-68.63972
1892,VE0017,4.275,0.0,0,30,1.0,0.0,1971.0,9.97972,-66.0
1893,VE0019,3.0,0.0,0,30,1.0,0.0,1971.0,11.02972,-70.86
1894,VE0020,3.75,0.0,0,30,1.0,0.0,1971.0,9.02972,-66.27972
1895,VE0021,0.4626,0.0,0,30,1.0,0.0,1971.0,10.76,-68.33
1896,VE0022,0.7830000000000001,0.0,0,30,1.0,0.0,1971.0,11.60972,-71.95972
1897,VE0023,1.875,0.0,0,30,1.0,0.0,1971.0,11.35,-71.95972
1898,VE0024,4.872,0.0,0,30,1.0,0.0,1972.0,7.88,-67.62
1899,VE0025,8.027999999999999,0.0,0,30,1.0,0.0,1972.0,8.23972,-69.43
1900,VE0026,4.0040000000000004,0.0,0,30,1.0,0.0,1972.0,7.84,-67.62
1901,VE0027,3.135,0.0,0,30,1.0,0.0,1972.0,8.21,-69.43
1902,VE0028,1.9305,0.0,0,30,1.0,0.0,1973.0,7.21972,-70.93
1903,VE0029,2.4300000000000006,0.0,0,30,1.0,0.0,1974.0,10.52,-72.16
1904,VE0030,6.543000000000001,0.0,0,30,1.0,0.0,1974.0,9.0,-68.98
1905,VE0031,6.105000000000001,0.0,0,30,1.0,0.0,1974.0,9.06,-69.01972
1906,VE0032,7.657,0.0,0,30,1.0,0.0,1974.0,9.05,-69.93
1907,VE0033,1.701,0.0,0,30,1.0,0.0,1976.0,5.07972,-66.08
1908,VE0034,1.6680000000000001,0.0,0,30,1.0,0.0,1976.0,3.42,-66.5
1909,VE0035,6.289200000000001,0.0,0,30,1.0,0.0,1976.0,9.82972,-63.08
1910,VE0036,4.2048,0.0,0,30,1.0,0.0,1976.0,9.75,-62.75
1911,VE0037,2.08,0.0,0,30,1.0,0.0,1977.0,9.67,-63.68
1912,VE0038,9.38,0.0,0,30,1.0,0.0,1977.0,10.27972,-67.38972
1913,VE0039,4.8375,0.0,0,30,1.0,0.0,1977.0,9.75,-63.75
1914,VE0042,5.382860000000001,0.0,0,30,1.0,0.0,1978.0,10.36389,-67.67028
1915,VE0043,5.845139999999999,0.0,0,30,1.0,0.0,1978.0,10.36389,-67.67028
1916,VE0045,4.914000000000001,0.0,0,30,1.0,0.0,1978.0,7.19,-70.94
1917,VE0046,5.925599999999999,0.0,0,30,1.0,0.0,1978.0,10.34806,-67.68806
1918,VE0047,23.232000000000003,0.0,0,30,1.0,0.0,1978.0,7.19,-70.87972
1919,VE0048,1.988,0.0,0,30,1.0,0.0,1979.0,6.38,-67.33972
1920,VE0049,3.4400000000000004,0.0,0,30,1.0,0.0,1979.0,7.11972,-70.61
1921,VE0050,6.942,0.0,0,30,1.0,0.0,1979.0,10.35,-68.34972
1922,VE0051,3.544,0.0,0,30,1.0,0.0,1979.0,7.51972,-67.56972
1923,VE0052,3.0669000000000004,0.0,0,30,1.0,0.0,1980.0,10.33972,-67.65194
1924,VE0054,6.21,0.0,0,30,1.0,0.0,1980.0,8.23972,-71.12972
1925,VE0055,3.0809999999999995,0.0,0,30,1.0,0.0,1980.0,10.35,-68.62972
1926,VE0056,5.9878,0.0,0,30,1.0,0.0,1980.0,10.42,-66.08
1927,VE0057,12.159,0.0,0,30,1.0,0.0,1980.0,8.22972,-71.12972
1928,VE0058,2.8,0.0,0,30,1.0,0.0,1980.0,9.64972,-70.97
1929,VE0059,1.4300000000000002,0.0,0,30,1.0,0.0,1981.0,10.26,-70.26972
1930,VE0060,10.1124,0.0,0,30,1.0,0.0,1981.0,10.05,-65.16972
1931,VE0061,3.768,0.0,0,30,1.0,0.0,1981.0,10.32972,-63.5
1932,VE0062,16.188,0.0,0,30,1.0,0.0,1981.0,9.63,-66.66972
1933,VE0063,8.1675,0.0,0,30,1.0,0.0,1981.0,10.61972,-66.4
